CaseID,Activity,EnableTimestamp,StartTimestamp,EndTimestamp,Resource
Case195,Flat Grinding,,2012-02-05 07:00:00+02:00,2012-02-05 08:15:00+02:00,ID4882
Case195,Lapping,,2012-02-05 16:41:00+02:00,2012-02-05 18:18:00+02:00,ID0998
Case195,Lapping,,2012-02-05 19:43:00+02:00,2012-02-05 23:38:00+02:00,ID0998
Case195,Flat Grinding,,2012-02-05 20:18:00+02:00,2012-02-06 00:43:00+02:00,ID4882
Case195,Flat Grinding,,2012-02-06 14:54:00+02:00,2012-02-06 15:37:00+02:00,ID4882
Case195,Round Grinding,,2012-02-10 05:31:00+02:00,2012-02-10 06:50:00+02:00,ID4355
Case195,Round Grinding,,2012-02-10 14:25:00+02:00,2012-02-10 16:52:00+02:00,ID4385
Case195,Round Grinding,,2012-02-10 16:53:00+02:00,2012-02-10 19:44:00+02:00,ID4385
Case195,Round Grinding,,2012-02-12 05:04:00+02:00,2012-02-12 13:53:00+02:00,ID4528
Case195,Round Grinding,,2012-02-12 14:58:00+02:00,2012-02-12 22:51:00+02:00,ID4445
Case195,Round Grinding,,2012-02-12 23:12:00+02:00,2012-02-13 00:40:00+02:00,ID4287
Case195,Packing,,2012-02-15 07:00:00+02:00,2012-02-15 08:00:00+02:00,ID4820
Case195,Final Inspection Q.C.,,2012-02-15 20:20:00+02:00,2012-02-15 21:05:00+02:00,ID4287
Case195,End,,2012-02-15 21:05:00+02:00,2012-02-15 21:05:00+02:00,End
Case196,Start,,2012-01-17 20:20:00+02:00,2012-01-17 20:20:00+02:00,Start
Case196,Turning & Milling Q.C.,,2012-01-17 20:20:00+02:00,2012-01-17 22:59:00+02:00,ID4163
Case196,Grinding Rework,,2012-02-19 19:12:00+02:00,2012-02-19 21:09:00+02:00,ID4528
Case196,Final Inspection Q.C.,,2012-02-19 22:15:00+02:00,2012-02-19 23:01:00+02:00,ID4493
Case196,Packing,,2012-02-21 07:00:00+02:00,2012-02-21 08:00:00+02:00,ID4820
Case196,End,,2012-02-21 08:00:00+02:00,2012-02-21 08:00:00+02:00,End
Case198,Start,,2012-01-09 20:29:00+02:00,2012-01-09 20:29:00+02:00,Start
Case198,Turning & Milling,,2012-01-09 20:29:00+02:00,2012-01-10 00:24:00+02:00,ID4429
Case198,Turning & Milling,,2012-01-10 03:00:00+02:00,2012-01-10 06:00:00+02:00,ID4529
Case198,Turning & Milling,,2012-01-10 08:00:00+02:00,2012-01-10 13:30:00+02:00,ID4529
Case198,Turning & Milling,,2012-01-10 14:08:00+02:00,2012-01-10 14:09:00+02:00,ID4429
Case198,Turning & Milling Q.C.,,2012-01-10 14:00:00+02:00,2012-01-10 15:08:00+02:00,ID4287
Case198,Turning & Milling,,2012-01-10 21:05:00+02:00,2012-01-10 22:57:00+02:00,ID4932
Case198,Turning & Milling,,2012-01-10 23:05:00+02:00,2012-01-11 00:04:00+02:00,ID4429
Case198,Turning & Milling,,2012-01-11 01:07:00+02:00,2012-01-11 06:35:00+02:00,ID4718
Case198,Turning & Milling,,2012-01-11 13:56:00+02:00,2012-01-11 19:45:00+02:00,ID4932
Case198,Turning & Milling Q.C.,,2012-01-12 14:00:00+02:00,2012-01-12 14:44:00+02:00,ID4493
Case198,Laser Marking,,2012-01-12 20:35:00+02:00,2012-01-12 21:35:00+02:00,ID4882
Case198,Turning Rework,,2012-01-26 16:00:00+02:00,2012-01-26 17:30:00+02:00,ID4442
Case198,Turning & Milling Q.C.,,2012-01-27 17:11:00+02:00,2012-01-27 18:12:00+02:00,ID4493
Case198,Lapping,,2012-03-06 06:00:00+02:00,2012-03-06 10:00:00+02:00,ID4355
Case198,Lapping,,2012-03-06 19:07:00+02:00,2012-03-06 20:32:00+02:00,ID0998
Case198,Lapping,,2012-03-07 07:00:00+02:00,2012-03-07 08:15:00+02:00,ID4882
Case198,Lapping,,2012-03-07 23:25:00+02:00,2012-03-08 00:30:00+02:00,ID0998
Case198,Lapping,,2012-03-08 07:00:00+02:00,2012-03-08 08:15:00+02:00,ID4882
Case198,Lapping,,2012-03-08 15:22:00+02:00,2012-03-08 15:22:00+02:00,ID0998
Case198,Laser Marking,,2012-03-08 15:22:00+02:00,2012-03-08 16:37:00+02:00,ID0998
Case198,Round Grinding,,2012-03-08 22:13:00+02:00,2012-03-09 01:11:00+02:00,ID4385
Case198,Round Grinding,,2012-03-09 01:11:00+02:00,2012-03-09 03:17:00+02:00,ID4385
Case198,Round Grinding,,2012-03-09 03:23:00+02:00,2012-03-09 06:41:00+02:00,ID4355
Case198,Round Grinding,,2012-03-09 07:07:00+02:00,2012-03-09 13:45:00+02:00,ID4445
Case198,Round Grinding,,2012-03-09 14:16:00+02:00,2012-03-09 18:49:00+02:00,ID4385
Case198,Round Grinding,,2012-03-11 05:09:00+02:00,2012-03-11 13:33:00+02:00,ID4528
Case198,Round Grinding,,2012-03-11 13:44:00+02:00,2012-03-11 13:52:00+02:00,ID4355
Case198,Round Grinding,,2012-03-11 14:58:00+02:00,2012-03-11 22:57:00+02:00,ID4355
Case198,Round Grinding,,2012-03-11 23:18:00+02:00,2012-03-12 03:40:00+02:00,ID4385
Case198,Final Inspection Q.C.,,2012-03-15 18:19:00+02:00,2012-03-15 21:01:00+02:00,ID4493
Case198,Packing,,2012-03-16 07:00:00+02:00,2012-03-16 08:00:00+02:00,ID4820
Case198,Packing,,2012-03-18 07:00:00+02:00,2012-03-18 08:00:00+02:00,ID4820
Case198,Final Inspection Q.C.,,2012-03-18 17:09:00+02:00,2012-03-18 19:11:00+02:00,ID4493
Case198,Grinding Rework,,2012-03-19 14:20:00+02:00,2012-03-19 16:56:00+02:00,ID4528
Case198,Packing,,2012-03-20 07:00:00+02:00,2012-03-20 08:00:00+02:00,ID4820
Case198,Final Inspection Q.C.,,2012-03-20 16:34:00+02:00,2012-03-20 17:49:00+02:00,ID4493
Case198,Laser Marking,,2012-03-20 19:24:00+02:00,2012-03-20 20:39:00+02:00,ID4882
Case198,End,,2012-03-20 20:39:00+02:00,2012-03-20 20:39:00+02:00,End
Case199,Start,,2012-01-03 07:00:00+02:00,2012-01-03 07:00:00+02:00,Start
Case199,Lapping,,2012-01-03 07:00:00+02:00,2012-01-03 08:15:00+02:00,ID4882
Case199,Lapping,,2012-01-03 19:25:00+02:00,2012-01-03 19:50:00+02:00,ID4882
Case199,Lapping,,2012-01-03 20:20:00+02:00,2012-01-03 22:35:00+02:00,ID0998
Case199,Lapping,,2012-01-03 22:35:00+02:00,2012-01-03 22:56:00+02:00,ID0998
Case199,Round Grinding,,2012-01-03 22:57:00+02:00,2012-01-03 23:05:00+02:00,ID4445
Case199,Round Grinding,,2012-01-03 23:07:00+02:00,2012-01-04 01:58:00+02:00,ID4445
Case199,Round Grinding,,2012-01-04 01:59:00+02:00,2012-01-04 05:17:00+02:00,ID4445
Case199,Lapping,,2012-01-04 07:00:00+02:00,2012-01-04 08:15:00+02:00,ID4882
Case199,Turning & Milling Q.C.,,2012-01-04 16:00:00+02:00,2012-01-04 17:00:00+02:00,ID4163
Case199,Lapping,,2012-01-04 14:39:00+02:00,2012-01-04 17:25:00+02:00,ID4355
Case199,Turning & Milling,,2012-01-05 05:37:00+02:00,2012-01-05 06:46:00+02:00,ID3846
Case199,Turning & Milling,,2012-01-05 13:52:00+02:00,2012-01-05 22:32:00+02:00,ID4641
Case199,Round Grinding,,2012-01-05 23:28:00+02:00,2012-01-06 02:53:00+02:00,ID4445
Case199,Round Grinding,,2012-01-06 03:52:00+02:00,2012-01-06 13:48:00+02:00,ID4385
Case199,Turning & Milling,,2012-01-05 23:03:00+02:00,2012-01-06 14:00:00+02:00,ID3846
Case199,Lapping,,2012-01-06 15:09:00+02:00,2012-01-06 17:03:00+02:00,ID0998
Case199,Round Grinding,,2012-01-06 14:01:00+02:00,2012-01-06 19:53:00+02:00,ID4355
Case199,Turning & Milling,,2012-01-06 14:00:00+02:00,2012-01-07 13:00:00+02:00,ID4132
Case199,Round Grinding,,2012-01-08 04:57:00+02:00,2012-01-08 13:57:00+02:00,ID4445
Case199,Round Grinding,,2012-01-08 17:02:00+02:00,2012-01-08 20:20:00+02:00,ID4385
Case199,Turning & Milling,,2012-01-08 16:12:00+02:00,2012-01-08 22:39:00+02:00,ID4132
Case199,Turning & Milling,,2012-01-09 03:18:00+02:00,2012-01-09 05:20:00+02:00,ID4641
Case199,Final Inspection Q.C.,,2012-01-10 16:00:00+02:00,2012-01-10 19:50:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-01-10 20:20:00+02:00,2012-01-10 21:26:00+02:00,ID4163
Case199,Turning & Milling Q.C.,,2012-01-10 21:26:00+02:00,2012-01-10 22:53:00+02:00,ID4163
Case199,Turning & Milling,,2012-01-11 03:41:00+02:00,2012-01-11 13:53:00+02:00,ID4641
Case199,Laser Marking,,2012-01-11 16:21:00+02:00,2012-01-11 17:03:00+02:00,ID0998
Case199,Turning & Milling,,2012-01-11 14:15:00+02:00,2012-01-12 00:42:00+02:00,ID4132
Case199,Turning & Milling,,2012-01-12 04:32:00+02:00,2012-01-12 11:41:00+02:00,ID4641
Case199,Final Inspection Q.C.,,2012-01-12 19:15:00+02:00,2012-01-12 19:50:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-01-12 20:20:00+02:00,2012-01-12 23:07:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-01-13 19:00:00+02:00,2012-01-13 19:53:00+02:00,ID4163
Case199,Turning & Milling,,2012-01-15 10:17:00+02:00,2012-01-15 14:00:00+02:00,ID4132
Case199,Final Inspection Q.C.,,2012-01-15 14:00:00+02:00,2012-01-15 15:40:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-01-15 16:00:00+02:00,2012-01-15 19:50:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-01-15 20:20:00+02:00,2012-01-15 21:00:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-01-15 21:00:00+02:00,2012-01-15 21:30:00+02:00,ID4163
Case199,Turning & Milling,,2012-01-15 16:10:00+02:00,2012-01-15 22:57:00+02:00,ID4641
Case199,Turning & Milling,,2012-01-15 23:24:00+02:00,2012-01-16 01:03:00+02:00,ID4132
Case199,Turning & Milling Q.C.,,2012-01-16 20:20:00+02:00,2012-01-16 22:34:00+02:00,ID4163
Case199,Turning & Milling Q.C.,,2012-01-16 22:34:00+02:00,2012-01-16 22:54:00+02:00,ID4163
Case199,Turning & Milling Q.C.,,2012-01-16 22:54:00+02:00,2012-01-16 23:00:00+02:00,ID4163
Case199,Turning & Milling Q.C.,,2012-01-16 23:00:00+02:00,2012-01-16 23:10:00+02:00,ID4163
Case199,Laser Marking,,2012-01-17 15:18:00+02:00,2012-01-17 16:38:00+02:00,ID0998
Case199,Grinding Rework,,2012-01-17 22:14:00+02:00,2012-01-17 22:47:00+02:00,ID4872
Case199,Final Inspection Q.C.,,2012-01-19 14:00:00+02:00,2012-01-19 15:40:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-01-19 17:00:00+02:00,2012-01-19 19:50:00+02:00,ID4163
Case199,Packing,,2012-01-20 07:00:00+02:00,2012-01-20 08:00:00+02:00,ID4491
Case199,Lapping,,2012-02-26 23:15:00+02:00,2012-02-26 23:38:00+02:00,ID0998
Case199,Lapping,,2012-02-27 07:00:00+02:00,2012-02-27 08:15:00+02:00,ID4882
Case199,Round Grinding,,2012-02-27 06:59:00+02:00,2012-02-27 09:00:00+02:00,ID4385
Case199,Round Grinding,,2012-02-27 09:00:00+02:00,2012-02-27 12:40:00+02:00,ID4385
Case199,Round Grinding,,2012-02-27 12:40:00+02:00,2012-02-27 13:40:00+02:00,ID4385
Case199,Lapping,,2012-02-28 07:00:00+02:00,2012-02-28 08:15:00+02:00,ID4882
Case199,Lapping,,2012-02-28 16:05:00+02:00,2012-02-28 18:30:00+02:00,ID4882
Case199,Lapping,,2012-02-29 07:00:00+02:00,2012-02-29 08:15:00+02:00,ID4882
Case199,Round Grinding,,2012-02-29 05:12:00+02:00,2012-02-29 08:26:00+02:00,ID4385
Case199,Round Grinding,,2012-02-29 08:27:00+02:00,2012-02-29 13:34:00+02:00,ID4385
Case199,Round Grinding,,2012-02-29 16:38:00+02:00,2012-02-29 17:56:00+02:00,ID4445
Case199,Lapping,,2012-02-29 15:02:00+02:00,2012-02-29 18:29:00+02:00,ID4882
Case199,Round Grinding,,2012-02-29 17:57:00+02:00,2012-02-29 20:22:00+02:00,ID4445
Case199,Round Grinding,,2012-02-29 20:27:00+02:00,2012-02-29 22:53:00+02:00,ID4355
Case199,Lapping,,2012-02-29 23:28:00+02:00,2012-02-29 23:29:00+02:00,ID4882
Case199,Round Grinding,,2012-03-01 03:36:00+02:00,2012-03-01 03:45:00+02:00,ID4385
Case199,Round Grinding,,2012-03-01 05:45:00+02:00,2012-03-01 13:47:00+02:00,ID4385
Case199,Lapping,,2012-03-01 14:34:00+02:00,2012-03-01 15:37:00+02:00,ID4882
Case199,Final Inspection Q.C.,,2012-03-01 14:00:00+02:00,2012-03-01 15:40:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-03-01 16:00:00+02:00,2012-03-01 17:00:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-03-01 18:00:00+02:00,2012-03-01 19:50:00+02:00,ID4163
Case199,Round Grinding,,2012-03-01 22:19:00+02:00,2012-03-01 23:11:00+02:00,ID4355
Case199,Final Inspection Q.C.,,2012-03-01 23:10:00+02:00,2012-03-02 01:03:00+02:00,ID4163
Case199,Lapping,,2012-03-02 07:00:00+02:00,2012-03-02 08:15:00+02:00,ID4882
Case199,Round Grinding,,2012-03-02 03:50:00+02:00,2012-03-02 13:34:00+02:00,ID4385
Case199,Lapping,,2012-03-02 18:16:00+02:00,2012-03-02 19:29:00+02:00,ID0998
Case199,Round Grinding,,2012-03-04 05:11:00+02:00,2012-03-04 13:45:00+02:00,ID4445
Case199,Final Inspection Q.C.,,2012-03-04 14:30:00+02:00,2012-03-04 15:40:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-03-04 16:00:00+02:00,2012-03-04 19:50:00+02:00,ID4163
Case199,Final Inspection Q.C.,,2012-03-04 20:20:00+02:00,2012-03-04 21:20:00+02:00,ID4163
Case199,Round Grinding,,2012-03-04 19:21:00+02:00,2012-03-04 22:53:00+02:00,ID4385
Case199,Packing,,2012-03-05 07:00:00+02:00,2012-03-05 08:00:00+02:00,ID4820
Case199,Grinding Rework,,2012-03-06 16:23:00+02:00,2012-03-06 18:43:00+02:00,ID4528
Case199,Final Inspection Q.C.,,2012-03-16 16:34:00+02:00,2012-03-16 19:51:00+02:00,ID4493
Case199,Grinding Rework,,2012-03-18 17:18:00+02:00,2012-03-18 18:24:00+02:00,ID4528
Case199,Grinding Rework,,2012-03-18 23:16:00+02:00,2012-03-19 00:47:00+02:00,ID4528
Case199,Final Inspection Q.C.,,2012-03-19 17:58:00+02:00,2012-03-19 18:00:00+02:00,ID4493
Case199,Packing,,2012-03-20 07:00:00+02:00,2012-03-20 08:00:00+02:00,ID4820
Case199,Final Inspection Q.C.,,2012-03-20 16:51:00+02:00,2012-03-20 18:06:00+02:00,ID4493
Case199,Final Inspection Q.C.,,2012-03-21 20:20:00+02:00,2012-03-21 22:00:00+02:00,ID4163
Case199,Grinding Rework,,2012-03-21 23:48:00+02:00,2012-03-22 01:30:00+02:00,ID4872
Case199,Packing,,2012-03-22 07:00:00+02:00,2012-03-22 08:00:00+02:00,ID4820
Case199,Packing,,2012-03-27 08:00:00+03:00,2012-03-27 09:00:00+03:00,ID4820
Case199,Grinding Rework,,2012-03-29 04:12:00+03:00,2012-03-29 07:33:00+03:00,ID4528
Case199,Packing,,2012-03-29 08:00:00+03:00,2012-03-29 09:00:00+03:00,ID4291
Case199,Final Inspection Q.C.,,2012-03-29 15:34:00+03:00,2012-03-29 18:34:00+03:00,ID4493
Case199,Final Inspection Q.C.,,2012-03-29 20:24:00+03:00,2012-03-29 21:39:00+03:00,ID4493
Case199,Packing,,2012-03-30 08:00:00+03:00,2012-03-30 09:00:00+03:00,ID4491
Case199,Final Inspection Q.C.,,2012-03-30 16:40:00+03:00,2012-03-30 17:53:00+03:00,ID4163
Case199,Final Inspection Q.C.,,2012-03-30 17:53:00+03:00,2012-03-30 18:15:00+03:00,ID4163
Case199,Final Inspection Q.C.,,2012-03-30 18:15:00+03:00,2012-03-30 18:25:00+03:00,ID4163
Case199,Final Inspection Q.C.,,2012-03-30 18:25:00+03:00,2012-03-30 18:35:00+03:00,ID4163
Case199,Final Inspection Q.C.,,2012-03-30 18:35:00+03:00,2012-03-30 18:55:00+03:00,ID4163
Case199,End,,2012-03-30 18:55:00+03:00,2012-03-30 18:55:00+03:00,End
Case20,Start,,2012-01-15 15:16:00+02:00,2012-01-15 15:16:00+02:00,Start
Case20,Turning & Milling,,2012-01-15 15:16:00+02:00,2012-01-15 21:06:00+02:00,ID4167
Case20,Turning & Milling,,2012-01-15 21:07:00+02:00,2012-01-15 22:36:00+02:00,ID4167
Case20,Turning & Milling Q.C.,,2012-01-15 21:07:00+02:00,2012-01-15 23:08:00+02:00,ID4618
Case20,Turning & Milling,,2012-01-16 04:14:00+02:00,2012-01-16 05:24:00+02:00,ID4794
Case20,Turning & Milling,,2012-01-16 05:25:00+02:00,2012-01-16 09:34:00+02:00,ID4794
Case20,Turning & Milling,,2012-01-16 09:36:00+02:00,2012-01-16 11:38:00+02:00,ID4794
Case20,Turning & Milling,,2012-01-16 14:29:00+02:00,2012-01-16 23:26:00+02:00,ID4429
Case20,Turning & Milling,,2012-01-17 00:05:00+02:00,2012-01-17 00:52:00+02:00,ID4529
Case20,Turning & Milling,,2012-01-17 03:14:00+02:00,2012-01-17 13:49:00+02:00,ID4794
Case20,Turning & Milling Q.C.,,2012-01-17 22:26:00+02:00,2012-01-17 22:53:00+02:00,ID4618
Case20,Turning & Milling,,2012-01-17 22:50:00+02:00,2012-01-18 01:50:00+02:00,ID4167
Case20,Laser Marking,,2012-01-23 18:44:00+02:00,2012-01-23 19:45:00+02:00,ID4932
Case20,Round Grinding,,2012-01-25 04:30:00+02:00,2012-01-25 05:00:00+02:00,ID4445
Case20,Round Grinding,,2012-01-25 05:00:00+02:00,2012-01-25 06:15:00+02:00,ID4445
Case20,Round Grinding,,2012-01-25 14:00:00+02:00,2012-01-25 16:30:00+02:00,ID0420
Case20,Round Grinding,,2012-01-26 15:21:00+02:00,2012-01-26 22:56:00+02:00,ID0420
Case20,Round Grinding,,2012-01-26 23:06:00+02:00,2012-01-27 06:24:00+02:00,ID4355
Case20,Round Grinding,,2012-01-27 13:52:00+02:00,2012-01-27 17:00:00+02:00,ID0420
Case20,Round Grinding,,2012-02-06 06:56:00+02:00,2012-02-06 07:17:00+02:00,ID4445
Case20,Turning & Milling Q.C.,,2012-02-06 13:50:00+02:00,2012-02-06 14:07:00+02:00,ID4618
Case20,Round Grinding,,2012-02-07 20:02:00+02:00,2012-02-07 21:17:00+02:00,ID4385
Case20,Round Grinding,,2012-02-07 21:19:00+02:00,2012-02-08 00:42:00+02:00,ID4385
Case20,Round Grinding,,2012-02-08 03:01:00+02:00,2012-02-08 09:01:00+02:00,ID4445
Case20,Final Inspection Q.C.,,2012-02-21 15:14:00+02:00,2012-02-21 23:05:00+02:00,ID4618
Case20,Packing,,2012-02-22 07:00:00+02:00,2012-02-22 08:00:00+02:00,ID4820
Case20,End,,2012-02-22 08:00:00+02:00,2012-02-22 08:00:00+02:00,End
Case200,Start,,2012-01-09 07:00:00+02:00,2012-01-09 07:00:00+02:00,Start
Case200,Milling,,2012-01-09 07:00:00+02:00,2012-01-09 08:15:00+02:00,ID0937
Case200,Grinding Rework,,2012-01-12 00:45:00+02:00,2012-01-12 01:59:00+02:00,ID4872
Case200,Final Inspection Q.C.,,2012-01-12 14:45:00+02:00,2012-01-12 15:13:00+02:00,ID4493
Case200,Final Inspection Q.C.,,2012-01-12 15:20:00+02:00,2012-01-12 16:35:00+02:00,ID4493
Case200,Packing,,2012-01-15 07:00:00+02:00,2012-01-15 08:00:00+02:00,ID4820
Case200,Lapping,,2012-01-30 07:00:00+02:00,2012-01-30 08:15:00+02:00,ID4355
Case200,Round Grinding,,2012-01-30 07:00:00+02:00,2012-01-30 08:15:00+02:00,ID4355
Case200,End,,2012-01-30 08:15:00+02:00,2012-01-30 08:15:00+02:00,End
Case201,Start,,2012-01-04 07:00:00+02:00,2012-01-04 07:00:00+02:00,Start
Case201,Round Grinding,,2012-01-04 07:00:00+02:00,2012-01-04 08:15:00+02:00,ID4493
Case201,Turning & Milling Q.C.,,2012-01-04 07:00:00+02:00,2012-01-04 08:15:00+02:00,ID4493
Case201,Turning,,2012-01-05 17:10:00+02:00,2012-01-05 17:11:00+02:00,ID4219
Case201,Turning,,2012-01-05 17:12:00+02:00,2012-01-05 20:52:00+02:00,ID4219
Case201,Turning,,2012-01-05 20:53:00+02:00,2012-01-06 00:37:00+02:00,ID4219
Case201,Turning,,2012-01-06 00:39:00+02:00,2012-01-06 00:42:00+02:00,ID4219
Case201,Turning,,2012-01-06 13:51:00+02:00,2012-01-06 15:00:00+02:00,ID4219
Case201,Turning,,2012-01-06 15:01:00+02:00,2012-01-06 19:40:00+02:00,ID4219
Case201,Turning,,2012-01-06 19:40:00+02:00,2012-01-06 20:08:00+02:00,ID4219
Case201,Turning,,2012-01-08 13:43:00+02:00,2012-01-08 14:54:00+02:00,ID4219
Case201,Turning Q.C.,,2012-01-08 17:12:00+02:00,2012-01-08 18:13:00+02:00,ID4493
Case201,Turning & Milling Q.C.,,2012-01-08 20:20:00+02:00,2012-01-08 22:30:00+02:00,ID4493
Case201,Turning & Milling,,2012-01-16 15:00:00+02:00,2012-01-16 23:09:00+02:00,ID4219
Case201,Turning & Milling,,2012-01-17 14:37:00+02:00,2012-01-17 16:28:00+02:00,ID4219
Case201,Turning & Milling,,2012-01-17 17:01:00+02:00,2012-01-17 19:55:00+02:00,ID0997
Case201,Turning & Milling Q.C.,,2012-01-18 18:01:00+02:00,2012-01-18 23:02:00+02:00,ID4493
Case201,Milling,,2012-01-18 14:00:00+02:00,2012-01-19 01:00:00+02:00,ID4326
Case201,Packing,,2012-01-19 07:00:00+02:00,2012-01-19 08:00:00+02:00,ID4291
Case201,Milling,,2012-01-19 14:05:00+02:00,2012-01-19 22:31:00+02:00,ID4326
Case201,Milling,,2012-01-20 14:25:00+02:00,2012-01-20 18:32:00+02:00,ID4326
Case201,Round Grinding,,2012-01-22 07:00:00+02:00,2012-01-22 08:15:00+02:00,ID0937
Case201,Turning & Milling Q.C.,,2012-01-22 14:10:00+02:00,2012-01-22 15:11:00+02:00,ID4493
Case201,Round Grinding,,2012-01-22 18:18:00+02:00,2012-01-22 20:38:00+02:00,ID4528
Case201,Round Grinding,,2012-01-22 20:39:00+02:00,2012-01-22 22:44:00+02:00,ID4528
Case201,Turning & Milling Q.C.,,2012-02-01 07:00:00+02:00,2012-02-01 08:15:00+02:00,ID4287
Case201,Turning & Milling Q.C.,,2012-02-09 19:35:00+02:00,2012-02-10 01:03:00+02:00,ID4493
Case201,Turning & Milling Q.C.,,2012-02-13 15:45:00+02:00,2012-02-13 17:45:00+02:00,ID4493
Case201,Turning & Milling Q.C.,,2012-02-21 07:00:00+02:00,2012-02-21 08:15:00+02:00,ID0937
Case201,End,,2012-02-21 08:15:00+02:00,2012-02-21 08:15:00+02:00,End
Case203,Start,,2012-01-08 16:00:00+02:00,2012-01-08 16:00:00+02:00,Start
Case203,Turning & Milling Q.C.,,2012-01-08 16:00:00+02:00,2012-01-08 17:43:00+02:00,ID4618
Case203,Laser Marking,,2012-01-08 19:47:00+02:00,2012-01-08 20:37:00+02:00,ID0998
Case203,Lapping,,2012-01-10 07:00:00+02:00,2012-01-10 08:15:00+02:00,ID4882
Case203,Flat Grinding,,2012-01-10 18:32:00+02:00,2012-01-10 18:58:00+02:00,ID0998
Case203,Lapping,,2012-01-11 15:09:00+02:00,2012-01-11 15:38:00+02:00,ID4882
Case203,Packing,,2012-01-12 07:00:00+02:00,2012-01-12 08:00:00+02:00,ID4820
Case203,Final Inspection Q.C.,,2012-01-12 13:50:00+02:00,2012-01-12 14:03:00+02:00,ID4618
Case203,End,,2012-01-12 14:03:00+02:00,2012-01-12 14:03:00+02:00,End
Case205,Start,,2012-03-07 01:00:00+02:00,2012-03-07 01:00:00+02:00,Start
Case205,Round Grinding,,2012-03-07 01:00:00+02:00,2012-03-07 02:40:00+02:00,ID4872
Case205,Round Grinding,,2012-03-07 02:40:00+02:00,2012-03-07 03:30:00+02:00,ID4872
Case205,Final Inspection Q.C.,,2012-03-07 21:30:00+02:00,2012-03-07 22:17:00+02:00,ID4618
Case205,Packing,,2012-03-08 07:00:00+02:00,2012-03-08 08:00:00+02:00,ID4820
Case205,End,,2012-03-08 08:00:00+02:00,2012-03-08 08:00:00+02:00,End
Case206,Start,,2012-01-08 22:02:00+02:00,2012-01-08 22:02:00+02:00,Start
Case206,Turning & Milling Q.C.,,2012-01-08 22:02:00+02:00,2012-01-08 22:07:00+02:00,ID4618
Case206,Laser Marking,,2012-01-09 16:44:00+02:00,2012-01-09 16:55:00+02:00,ID0998
Case206,Lapping,,2012-01-09 16:56:00+02:00,2012-01-09 17:45:00+02:00,ID0998
Case206,Round Grinding,,2012-01-19 13:58:00+02:00,2012-01-19 15:32:00+02:00,ID4872
Case206,Round Grinding,,2012-01-19 15:32:00+02:00,2012-01-19 22:48:00+02:00,ID4872
Case206,Final Inspection Q.C.,,2012-01-20 14:54:00+02:00,2012-01-20 19:50:00+02:00,ID4618
Case206,Final Inspection Q.C.,,2012-01-22 13:55:00+02:00,2012-01-22 15:10:00+02:00,ID4618
Case206,Packing,,2012-01-23 07:00:00+02:00,2012-01-23 08:00:00+02:00,ID4291
Case206,Round Grinding,,2012-01-25 22:00:00+02:00,2012-01-25 23:00:00+02:00,ID4528
Case206,Round Grinding,,2012-01-25 23:00:00+02:00,2012-01-26 00:45:00+02:00,ID4528
Case206,Round Grinding,,2012-01-26 13:50:00+02:00,2012-01-26 15:30:00+02:00,ID4528
Case206,Final Inspection Q.C.,,2012-02-02 17:18:00+02:00,2012-02-02 19:17:00+02:00,ID4618
Case206,Final Inspection Q.C.,,2012-02-02 20:28:00+02:00,2012-02-02 21:43:00+02:00,ID4618
Case206,Packing,,2012-02-03 07:00:00+02:00,2012-02-03 08:00:00+02:00,ID4820
Case206,End,,2012-02-03 08:00:00+02:00,2012-02-03 08:00:00+02:00,End
Case207,Start,,2012-01-09 07:00:00+02:00,2012-01-09 07:00:00+02:00,Start
Case207,Turning & Milling,,2012-01-09 07:30:00+02:00,2012-01-09 08:15:00+02:00,ID4429
Case207,Turning & Milling,,2012-01-10 08:00:00+02:00,2012-01-10 08:15:00+02:00,ID4429
Case207,Turning & Milling,,2012-01-10 10:00:00+02:00,2012-01-10 13:30:00+02:00,ID4529
Case207,Turning & Milling,,2012-01-10 14:00:00+02:00,2012-01-10 22:59:00+02:00,ID4794
Case207,Turning & Milling,,2012-01-11 07:00:00+02:00,2012-01-11 08:00:00+02:00,ID4529
Case207,Turning & Milling,,2012-01-11 14:13:00+02:00,2012-01-11 16:06:00+02:00,ID4429
Case207,Turning & Milling,,2012-01-11 16:43:00+02:00,2012-01-11 22:52:00+02:00,ID4794
Case207,Turning & Milling,,2012-01-12 06:00:00+02:00,2012-01-12 06:42:00+02:00,ID4718
